Lower tier local authorities Code,Lower tier local authorities,Age (61 categories) Code,Age (61 categories),Sex (2 categories) Code,Sex (2 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Tenure of household (7 categories) Code,Tenure of household (7 categories),Observation
E06000023,Bristol,22,Aged 36 years,1,Female,5,Other ethnic group,4,Private rented: Private landlord or letting agency,36
E06000023,Bristol,22,Aged 36 years,1,Female,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,22,Aged 36 years,2,Male,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,30
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,91
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,21
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,13
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,87
E06000023,Bristol,22,Aged 36 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,7
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,9
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,40
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,56
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,18
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,56
E06000023,Bristol,22,Aged 36 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,11
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,46
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,15
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,11
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,37
E06000023,Bristol,22,Aged 36 years,2,Male,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,5
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,-8,Does not apply,0
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,0,Owned: Owns outright,320
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,1645
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,2,Social rented: Rents from council or Local Authority,202
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,3,Social rented: Other social rented,47
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,4,Private rented: Private landlord or letting agency,982
E06000023,Bristol,22,Aged 36 years,2,Male,4,White,5,Private rented: Other private rented or lives rent free,67
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,0,Owned: Owns outright,7
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,20
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,13
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,3,Social rented: Other social rented,5
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,4,Private rented: Private landlord or letting agency,57
E06000023,Bristol,22,Aged 36 years,2,Male,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,5
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,23,Aged 37 years,1,Female,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,22
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,127
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,30
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,17
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,84
E06000023,Bristol,23,Aged 37 years,1,Female,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,12
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,6
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,24
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,78
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,54
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,45
E06000023,Bristol,23,Aged 37 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,5
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,11
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,40
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,20
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,10
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,44
E06000023,Bristol,23,Aged 37 years,1,Female,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,0,Owned: Owns outright,203
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,1635
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,2,Social rented: Rents from council or Local Authority,303
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,3,Social rented: Other social rented,103
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,4,Private rented: Private landlord or letting agency,738
E06000023,Bristol,23,Aged 37 years,1,Female,4,White,5,Private rented: Other private rented or lives rent free,61
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,0,Owned: Owns outright,6
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,18
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,25
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,3,Social rented: Other social rented,6
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,4,Private rented: Private landlord or letting agency,34
E06000023,Bristol,23,Aged 37 years,1,Female,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,5
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,23,Aged 37 years,2,Male,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,29
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,104
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,18
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,9
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,75
E06000023,Bristol,23,Aged 37 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,11
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,9
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,29
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,52
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,36
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,42
E06000023,Bristol,23,Aged 37 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,4
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,10
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,50
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,18
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,16
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,48
E06000023,Bristol,23,Aged 37 years,2,Male,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,7
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,0,Owned: Owns outright,255
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,1551
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,2,Social rented: Rents from council or Local Authority,192
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,3,Social rented: Other social rented,59
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,4,Private rented: Private landlord or letting agency,927
E06000023,Bristol,23,Aged 37 years,2,Male,4,White,5,Private rented: Other private rented or lives rent free,74
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,0,Owned: Owns outright,3
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,22
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,15
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,3,Social rented: Other social rented,8
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,4,Private rented: Private landlord or letting agency,64
E06000023,Bristol,23,Aged 37 years,2,Male,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,7
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,24,Aged 38 years,1,Female,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,24,Aged 38 years,1,Female,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,24,Aged 38 years,1,Female,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,32
E06000023,Bristol,24,Aged 38 years,1,Female,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,121
E06000023,Bristol,24,Aged 38 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,43
E06000023,Bristol,24,Aged 38 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,13
